tau_main,age_main,tau_burst,f_burst,age_burst,sfr_A,normalise,Av_ISM,mu,slope_ISM,slope_BC,imf,metallicity,qpah,umin,alpha,gamma,separation_age,redshift,filters,weights,MAP
1864.8140481869461,9998.887624074536,8081.367974340855,0.030695704296694354,62.27809574409426,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,2.5,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0003386301915309926,0.0
1538.3857049404066,1160.454519002713,5582.443436470541,0.1985038701247518,34.3259200854701,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,2.5,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0002774481287894475,0.0
2128.2338336585663,1578.4964460487445,6339.914779074901,0.06582987169498686,12.590378632437321,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0004910221085956052,0.0
1555.2136111904715,9399.103795786252,100.02811583490256,0.17993761669837943,10.355300367633149,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,2.1974373397212873e-07,0.0
1900.816885176059,9994.062488481924,8242.476105451726,0.057807114617519834,28.923728582269504,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.00016447946360845754,0.0
1660.3400441497372,9999.837338094489,9999.71932121621,0.0866394551946256,50.08759960584617,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,2.2532079446550893e-07,0.0
2760.0786355278888,1368.1240859204572,8826.84331188891,0.1543570047414186,10.000299044951788,1.0,True,1.2,0.5,-0.7,-0.7,1,0.004,2.5,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,2.246191690051555e-06,0.0
2994.19512897776,4876.137317719912,3035.3574584241314,0.114158614000503,17.650676489824676,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,9.90885126668925e-05,0.0
2905.398219132647,9342.153352538895,9703.490589239804,0.18940091035773113,19.378217278930492,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,4.8950889648130694e-05,0.0
2997.543549610321,9975.720339673648,9999.555982617221,0.16088673526836506,11.249875780396636,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,1.8478593000966391e-07,0.0
2901.5207741929703,5095.146993321225,7980.1767290194175,0.00011506812774353392,62.91739660763332,1.0,True,3.3,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0004436642803736776,0.0
