tau_main,age_main,tau_burst,f_burst,age_burst,E_BV_lines,sfr_A,normalise,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,imf,metallicity,qpah,umin,alpha,gamma,separation_age,logU,f_esc,f_dust,lines_width,emission,redshift,filters,weights,MAP
1900.8787216273483,2515.0978202789756,7099.261328176208,0.07106331461454124,14.347506630343897,1.3810030012094745,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.8130917127614125e-09,0.0
2580.3647566130817,1578.5092959133362,7144.1751418065,0.1211885611409153,11.510198473385959,1.3661427115685425,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.308455246509622e-05,0.0
2193.518438603197,3153.0356844125154,3950.388021007906,0.0743419709851145,10.697566506524213,1.370345404350573,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0003843376495511909,0.0
1743.3943268436642,9323.037968029095,5464.122156233301,0.14507792941220676,11.036893854334664,1.2749286351829177,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.240354417753181e-10,0.0
2562.8716521962133,2857.101950737767,5249.558107562446,0.1507787851326936,13.210104403086707,1.3587662904744113,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.5569521959807234e-05,0.0
2482.647274105144,3094.679653481945,9556.741428002448,0.14052420950892647,14.746001078152716,1.3606941998738709,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.00042910358805717225,0.0
2588.954969485845,8068.891399972981,805.4696919747748,0.1096970633655455,31.634804186507843,1.343788027127607,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.252645900144274e-08,0.0
2632.568857435226,1051.2429519412362,5967.536093741472,0.07420320151765167,10.3634241341585,1.3947888735532774,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.0038466869268285e-05,0.0
2610.0170492177717,2627.90447626499,2515.1231832470885,0.16948431373426753,12.678092464639754,1.3164355023855423,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.056785564367492e-06,0.0
2444.469482575127,1503.788358793634,8262.92463314952,0.09032388573859414,14.975589251561424,1.3083377522952462,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.417822639987724e-05,0.0
1600.6565756964426,5501.521412860207,320.7303612557189,0.17113189057477307,13.242095642753764,1.3589792577394255,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.1467726065171316e-05,0.0
1881.3408243185665,7606.134264912267,6260.4913813452295,0.17997536687395402,13.988803003993434,1.3921810254683185,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0008163761033219545,0.0
2636.3572796896506,9228.312865846543,4585.430404540192,0.09197457434440769,14.51869031580851,1.2893019256523637,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.8566777434577897e-05,0.0
2813.5378138806095,4574.019792832384,2158.841057301732,0.11039236242891382,12.941990610538667,1.3864784906631025,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.00021353949894983843,0.0
1997.5929701163604,1006.8742844331682,2229.353760846536,0.11890137532377539,10.534015865064154,1.300003626806613,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.72598109179219e-05,0.0
1763.564679303083,3030.7385928689228,2097.848852049845,0.1663361576493871,18.426219115759746,1.3391488478217908,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0001359583331546131,0.0
2653.7725342976437,6403.512013818389,5626.756453759003,0.1621454459386355,16.387644430211267,1.4199009169611787,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.7951995208915e-07,0.0
1735.4453616111184,3788.929085695104,3913.0229817773716,0.11595341302195714,13.853402663392188,1.396502600686741,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.00037403981107091936,0.0
2067.482514092502,2503.9740458541146,253.717827469447,0.14956083862184383,10.28117765517528,1.343567191333341,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.6357337803366995e-06,0.0
2576.443329641622,3602.2157468421537,7599.299606130175,0.17105221684901403,11.956748114048759,1.34269074143139,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.5608689488837378e-06,0.0
2789.9517758364145,8606.140143999712,7660.267418246338,0.11601046619401342,11.434460424313192,1.431747614769427,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.00013729606398505385,0.0
2511.573023437285,1517.7154743997544,162.72435024429979,0.13256466550505142,25.86525858614107,1.3012907257721031,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.2877089317082077e-06,0.0
2180.463452545499,9070.631166502799,8101.938943706564,0.1460016922052286,13.49208378192475,1.3391410407445752,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.338637924179183e-06,0.0
2917.292194176836,1259.2754047598537,2644.869167072521,0.05794273622840354,14.08795287339801,1.4121564618617604,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.647317526074594e-10,0.0
1540.6045271492637,7980.13313223698,2530.3011770828034,0.11598616095949048,23.981585519848853,1.3557159971305743,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0001161455318770491,0.0
2013.863101622077,3847.237132370815,5340.451380775703,0.11280735425025078,12.858967404162447,1.406498317952887,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.00018650665078623997,0.0
1958.8989635931923,1000.6030518613697,6203.050408708272,0.04536977728062394,14.053722583575675,1.3487384544897223,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.917051652412129e-09,0.0
1765.896778955467,7061.3787192208365,4457.510403441491,0.12186389245748144,14.32579778741124,1.3212430825420354,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.642329351125241e-05,0.0
1699.210549057184,1133.3029495217106,8624.701937629457,0.06346491636026552,10.428618811700005,1.3259974947650541,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.195044536212036e-05,0.0
2152.935406922568,4271.689962618144,3152.930941855865,0.08174037430409571,11.69466247562426,1.2901132298973497,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.6172531225041126e-05,0.0
2261.2277376005854,2920.5361595309296,9107.743677744376,0.13638753209400684,11.094820402633427,1.3956231272659514,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.899747914876289e-06,0.0
1809.7264000436599,1202.315646759278,1102.223929059517,0.11355286034549146,28.61083129365088,1.325602579136488,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.1683591337030647e-06,0.0
1634.0462391971196,4221.969759399224,7274.156394942927,0.13539653723848083,13.232753012104867,1.3498327227180162,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.00037168784304152184,0.0
2338.2069636102883,6472.74357754712,5496.616069789971,0.1922796804796109,11.057296665846478,1.3036399651578108,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.7508948145559994e-07,0.0
2215.8406123495542,4184.680142615844,2010.7169418632493,0.15741538469047647,14.046545314355185,1.2690633454676277,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.2047292601570994e-05,0.0
2066.582669669122,4089.5778070883016,5876.222351737668,0.09010028115462834,10.333203934013525,1.2424835028293537,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.5331918230683522e-08,0.0
2304.197073152709,1193.6087860102762,4964.364521267441,0.12044517954919229,16.93780215721853,1.339054410123277,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.6799448994687193e-05,0.0
2034.77990145192,3075.1105847935487,8751.770997808779,0.16523387596359096,12.196871525511382,1.3612373054039062,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.00020912665225105584,0.0
1749.4355974887894,8273.18765352686,3883.4877854598526,0.1696684939919474,12.843359878746927,1.358182097383346,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.052193785011422e-05,0.0
1809.262666549354,9155.699467277089,6688.126964356325,0.1409077295834966,12.458352293238763,1.38799079172061,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.000266350654321827,0.0
1611.2977037982378,5792.212116596265,364.74211205521897,0.12712200100966192,11.02976431105074,1.3609436248139017,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.3071509366664176e-06,0.0
1919.49886130856,9997.686153634546,1349.696882274673,0.14779243368731093,10.625789344562227,1.3015320534076444,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.7774583634903512e-09,0.0
1960.9637169024504,2311.743247403945,5914.983150166889,0.10608311121486894,16.619800321448025,1.3942001814848533,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.811381018250693e-07,0.0
2727.4899604404304,1235.5286020247386,9205.414231636156,0.11986195817094172,12.654745356165442,1.401018818380372,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.321031435654457e-08,0.0
1908.222007596631,7594.205789489284,9143.039163115718,0.1605747588772555,16.895502373330338,1.2897098806857847,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.5967720590986515e-05,0.0
2160.852819873431,8976.752957493856,4429.7122209041545,0.15155133545543747,10.96246304444532,1.2879468895150206,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.163982939548835e-11,0.0
1540.710535435163,1297.7302358809175,1755.5145579766777,0.1711724052056085,12.052386116005808,1.337913986480801,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.873468879663748e-05,0.0
1987.4807873610239,8964.971496743943,4362.277693137182,0.11985956911288775,13.205116958910455,1.4328064269893797,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.991841821090277e-06,0.0
2369.540070250609,1749.7873762631061,3085.232246077291,0.18512191929969932,10.731254342907421,1.2521352065194615,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.470875215791303e-08,0.0
1889.2562816049187,8950.084560307057,1690.6895817241748,0.17042600009489556,14.676996210610373,1.4162963625817528,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0005239114166457852,0.0
2229.91470082114,7951.510145303666,2467.3597400619346,0.14087609987207644,12.61112998012632,1.296281667905334,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.0145641170533423e-06,0.0
2001.104777492852,1308.11275807733,4966.0273481271515,0.15716512617964737,10.707248742137159,1.4230036734353166,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.4966265773401196e-05,0.0
2038.1516312244526,2305.373272603517,8879.864027264837,0.13634960709062055,11.155371841357764,1.314939343288167,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.45793217074069e-05,0.0
2131.9872592140027,3364.623478118563,7006.616941609854,0.12252518964283043,14.883972753598732,1.3611843099355752,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.4475133175954166e-06,0.0
1564.6792315460873,6409.153509962387,1994.5232398523058,0.13003261196807592,17.221469997211898,1.2917807753154258,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.5718373213056723e-05,0.0
1832.4608449791738,1681.5926154637127,298.110046601103,0.1603919021658848,14.497865557940239,1.3090070442324704,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.750756685049397e-05,0.0
2015.8875946516148,3490.7933724452214,9855.741282054838,0.10054829692471451,11.012529336047933,1.408696261328993,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.1051671038576085e-05,0.0
2042.6509612045527,1412.3135976503072,4173.474810971294,0.15199556574580703,26.012589244018795,1.3147277267736817,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.981689565237947e-07,0.0
2190.444786853812,8788.42499453211,4085.44321751961,0.14664334354683622,12.621902532972442,1.3373094568529853,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.0398104159135114e-05,0.0
2208.629861032985,2552.2774788430106,9201.364290292036,0.11491289297124757,17.5757848989183,1.3376603694905036,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.142140326436449e-05,0.0
2166.64714448521,1015.4396728089268,785.8466073274267,0.1681591854384225,10.6806920250216,1.3713744285848324,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.00014139772928358944,0.0
1609.0291224676362,7871.128790158515,5797.172028300711,0.04875470666344822,15.59132325689638,1.3038804116855518,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0005482045366620624,0.0
1829.0739467896542,1761.773286949814,5101.7425066679025,0.13641379472959253,13.053949090221868,1.403675150553118,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.590603374562755e-05,0.0
2763.6828799167665,4190.127004729468,7335.574720013699,0.12975704699915772,17.0213482193797,1.4483514081851685,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.5993269647069795e-10,0.0
1722.613227761102,1529.64571218315,2927.5156672939647,0.12030939877592897,12.687222126889552,1.3710052636971368,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.00010426045223253935,0.0
2290.9565404435343,2125.4685457887936,8029.0316975238475,0.07844255048322646,12.124906297228653,1.345833987919991,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.493246985752088e-05,0.0
2067.4802746897294,8789.159062951927,9998.922269535587,0.13057706191354515,12.011348725296955,1.2842501946604308,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.768026864696866e-07,0.0
1702.5951723652063,5405.8264678190535,6337.247022859057,0.16350276709200445,11.667642928431208,1.371534524508022,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.124052347673774e-05,0.0
2241.0290652976964,8209.487044394238,3890.695920536623,0.11711987888315853,12.232477268067516,1.3669226387793338,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.9446938791812787e-05,0.0
2310.822406087156,1947.4918589940835,518.3724270094426,0.12996114174298595,16.84984321207493,1.3189965214763713,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.484369555920211e-05,0.0
2230.099076482427,4886.289261919927,569.1073329815645,0.17023106666332055,13.13609339547858,1.2736985291239629,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.1013152953053573e-06,0.0
2643.8320438328656,1145.5050081569243,5773.496069904115,0.16685765110407974,16.214590215722588,1.3146546579982388,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0002161189399880653,0.0
1636.642932682177,1678.4509331003137,6612.5652139203485,0.10628822595330321,10.726212768956161,1.395195389947151,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0003667027942643838,0.0
2823.697089324596,1801.1795787448737,2316.4331689790197,0.14506692832837897,14.063804223206635,1.39791710605031,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.823267661201101e-05,0.0
1895.1716388124664,3283.316381402423,1846.79421142928,0.10004743003704182,17.29108200617854,1.3520666010822375,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.148910750996042e-05,0.0
1659.6640251954313,1201.8265642933893,6793.599188717008,0.13838009560766965,11.39499074232124,1.3549355743235458,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.00014232137091728722,0.0
2606.241804571802,2101.1396323685585,8531.482143315581,0.1486962045773068,16.075926116099712,1.3807292367621153,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.3456047319680033e-06,0.0
2427.9010722735993,2348.3773654209954,6074.518347542786,0.17295346872783549,12.158399061284424,1.4025716912888926,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.5516045450029587e-06,0.0
2514.7281443562133,3389.546025144534,9067.81288126006,0.14326934419276927,11.145507081328727,1.3162768476004456,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.892427978739765e-06,0.0
2284.7549260174137,2952.2304899009714,4876.597149839507,0.13691932452164413,11.439166531870226,1.297624805521377,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.385912128046024e-06,0.0
1612.5834621044237,3981.216391720467,2422.3332782858524,0.0980137517192637,12.222649498478836,1.3475700424365764,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.00020852674449997402,0.0
2162.873448112423,1026.6774899938118,8702.232165313972,0.07051831758155808,12.215013497513443,1.312460452256682,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.6395984476312255e-06,0.0
1755.7771212525795,9756.591208597307,7067.1593579983,0.10743883189993386,12.15801488034303,1.291389953614023,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.96365243850984e-07,0.0
1677.3294624811742,4866.489944680731,4078.1093169249825,0.04760761376720701,16.553050061165138,1.3378522109963042,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.717459547985632e-06,0.0
2018.2834505924588,1095.2472813332824,9456.008311882586,0.1318653517323321,14.31991766649729,1.4012643956245845,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.119230366745105e-08,0.0
2558.1505256220917,2161.983235788418,970.6317241810812,0.07462241770320086,13.782928736177247,1.3289787476383386,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0001078325335704396,0.0
