sfh.sfr,stellar.m_star
6.19813892796679e-16,5.178779790366007e-07
6.907584031813629e-16,4.2805560896811846e-07
6.395805794861037e-16,5.267188217205716e-07
4.1674220140113194e-16,3.1471493869279165e-07
3.718024075146225e-16,4.377575522192049e-07
6.378463821259567e-16,3.5475724631539986e-07
6.225294918229482e-16,5.773558503523394e-07
5.381831854483481e-16,3.72969674383426e-07
7.374161657550838e-16,3.83602149558413e-07
4.188058675371764e-16,5.469730073307452e-07
5.187318662990996e-16,2.7276649409428135e-07
9.34187698671065e-16,4.921093623602558e-07
5.032423023502982e-16,3.053691898825948e-07
4.170176609577166e-16,5.540104264907539e-07
7.899058909103054e-16,5.898504875879708e-07
4.966116973629629e-16,5.62803752116619e-07
1.0698867496171286e-15,5.139844517172786e-07
5.069966396311955e-16,3.837910996709707e-07
6.878768451218066e-16,4.7493066730958643e-07
4.464992717786347e-16,6.376936839583711e-07
7.262015012063769e-16,4.738790353834039e-07
6.250087525061896e-16,2.6260663168283143e-07
7.071404807923343e-16,7.720591436017165e-07
6.516564921975684e-16,2.856143368175737e-07
9.440648188475045e-16,3.820015328180455e-07
5.902572705139105e-16,7.298829121477935e-07
4.2879291248292957e-16,4.5320137548505926e-07
4.990487519599438e-16,3.7449278562300073e-07
7.119408039706298e-16,5.025906695213202e-07
7.216575528518581e-16,5.676450515039784e-07
8.772603529579909e-16,2.3546597906863468e-07
5.443975296149926e-16,2.4893751607427695e-07
5.948489036360388e-16,5.092183642340559e-07
6.173600848805777e-16,2.8343016129122014e-07
5.0457713287235135e-16,3.764193275434787e-07
4.0862623945367964e-16,3.403491766776907e-07
6.917180191428134e-16,5.208459961207232e-07
4.620505274155828e-16,2.544384176867447e-07
4.423655261325199e-16,2.4726510084295303e-07
5.463413123875762e-16,2.9904411018879135e-07
5.952776131832051e-16,4.990844147280535e-07
4.091492690382624e-16,4.021488045056879e-07
7.785939125374537e-16,4.7595941380722465e-07
4.950455655014294e-16,3.0029718715338885e-07
4.3326836244393047e-16,4.658492884446667e-07
5.886185576138331e-16,2.916995359946665e-07
7.565815313848614e-16,6.554742637846358e-07
9.011672293702075e-16,5.598656127335685e-07
6.41316700880784e-16,6.617836695497619e-07
5.391966984129796e-16,3.978100068613775e-07
6.4647245437365e-16,4.2675841078296146e-07
4.913109579434819e-16,9.756916509461468e-07
5.544044638204662e-16,4.054117488366928e-07
6.975177936667728e-16,5.043864252611086e-07
5.291554795149059e-16,4.366280599015764e-07
6.496958941082318e-16,4.0518441683379383e-07
6.202359121681687e-16,5.697871477973267e-07
6.665261601331925e-16,6.768093064398049e-07
4.518550414510278e-16,5.221752754301756e-07
5.395369703879113e-16,3.8224240577507147e-07
5.097058123837948e-16,9.292127551939806e-07
5.331249858448916e-16,2.6750736531298367e-07
6.250006185612185e-16,4.500467674082574e-07
3.8607630206006655e-16,3.047747817611324e-07
5.983229627221825e-16,3.0713803273382873e-07
5.383715503465946e-16,4.802349453762817e-07
5.676858535894642e-16,4.020585700066639e-07
4.987167544901019e-16,3.442088967176106e-07
5.070425658909581e-16,2.8258068855469275e-07
4.090596086818521e-16,7.135453967116668e-07
3.785465623089709e-16,3.392221854725609e-07
5.020103241371365e-16,4.4881480713567046e-07
8.998675840052744e-16,4.181300748751148e-07
5.299909226442451e-16,4.7421060969489375e-07
4.798743009991949e-16,1.9987050519070053e-07
4.981703978224026e-16,4.1704873355380894e-07
8.837713870923254e-16,5.216312180133046e-07
6.825705619739911e-16,4.951063967475777e-07
4.880154596298102e-16,4.930462354514728e-07
5.378446857141774e-16,6.79686317073764e-07
5.445857614600195e-16,2.98738181131883e-07
3.891099399600774e-16,3.1664315066874834e-07
4.686072715221741e-16,4.841433909804967e-07
4.793204935317893e-16,3.5908194555365755e-07
5.021086516083709e-16,6.332612525746269e-07
9.779002620739433e-16,8.14394059005754e-07
9.716544654547828e-16,4.864448318285267e-07
4.656919952372456e-16,2.1967282123293573e-07
3.0649437853243367e-16,4.383224274542932e-07
3.4602492546197366e-16,1.563938078223154e-07
3.533576186577974e-16,1.9027304531260114e-07
7.053238548454001e-16,3.0474720361873755e-07
5.472787492898583e-16,4.894802239626579e-07
6.299297719616122e-16,6.443955316736577e-07
4.069970995719888e-16,3.586055489401251e-07
8.403839207281569e-16,4.4851217763830666e-07
6.831974660811791e-16,6.047764165855035e-07
7.70388516562515e-16,6.890670330144383e-07
1.0271295519918038e-15,8.460080479334354e-07
5.51883679524448e-16,2.6710268872152634e-07
5.662785907290106e-16,3.9290421445765986e-07
3.866199454501504e-16,2.5644155655581626e-07
4.0351009179427153e-16,7.137123549464054e-07
4.923929156436508e-16,3.548887947158145e-07
6.351493434599746e-16,6.163891817671901e-07
5.951865169148492e-16,4.638148962356451e-07
2.668294424120436e-16,1.535082600440007e-07
3.7779923774170105e-16,1.584721628709495e-07
5.114087719954579e-16,2.2891492245944204e-07
5.902869640497645e-16,5.860349974281569e-07
6.171063063372671e-16,6.887390572408302e-07
3.7114357954506677e-16,5.781900462335777e-07
5.68073794868448e-16,6.879358717293149e-07
5.383386641373752e-16,3.104571895670202e-07
4.563659814761868e-16,3.6310098678626775e-07
4.5539833504445e-16,6.0725079249777e-07
3.9986947032075767e-16,2.2462996707180042e-07
5.220953230583898e-16,3.361313619382359e-07
7.262429809930221e-16,5.716984841655795e-07
3.321986431159039e-16,3.898457003027589e-07
6.870763692845941e-16,4.468735492118597e-07
2.4699475146947174e-15,1.2582031122565906e-06
2.052173043441717e-15,9.331497389537657e-07
1.816119711495292e-15,5.460093639544807e-07
1.968577669655728e-15,7.497507796407872e-07
1.6351237395335857e-15,7.954162398354758e-07
1.5618291240440267e-15,5.89809683732616e-07
1.484061300175402e-15,6.29379468320309e-07
2.1021723674028162e-15,6.153702760424053e-07
1.3076961088764221e-15,6.334705049631193e-07
sfh.sfr,stellar.m_star
2.1168079941824388e-16,5.093599155484063e-07
1.6515058581374385e-16,4.925832074030806e-07
4.654163513279275e-16,2.1575993657741246e-06
1.4791823103986185e-16,5.419507656553104e-07
2.6819538779076224e-16,8.142138219009948e-07
2.887484232623828e-16,5.254164708463067e-07
1.026174069544287e-16,3.54090258505538e-07
1.8089539706975113e-16,3.4648287523303916e-07
2.3076358822363303e-16,3.011647675504327e-07
2.024691357879319e-16,4.1064135716487346e-07
1.908101212814146e-16,8.057155276286502e-07
2.0849421150797684e-16,3.263182201915833e-07
3.8642206410015524e-16,9.48178659175511e-07
1.820807894684401e-16,8.638768175846578e-07
1.851027869008422e-16,6.766615456003477e-07
2.470649694131305e-16,1.1350538829257549e-06
1.8788003728086807e-16,4.1423823420264986e-07
1.8689546780303154e-16,4.625947162578625e-07
5.326095286138967e-16,3.0559673352692034e-07
5.898841446399732e-16,5.158450792034486e-07
1.7092737084525515e-16,6.390915626669143e-07
2.301945990984888e-16,2.055829572123066e-07
3.02847351422689e-16,1.4709317453062401e-06
1.8594181204546193e-16,9.436110531703443e-07
4.0149694368834783e-16,3.973411331901164e-07
3.2115153732713437e-16,1.400248052260693e-06
1.757506898331287e-16,3.022846736736245e-07
3.0713103947313793e-16,8.416006302339891e-07
5.873995864947034e-16,4.679515220719546e-07
2.4076525535996555e-16,4.360513348343392e-07
2.7827874692562366e-16,1.1986750166757015e-06
3.173623315012182e-16,1.2181170828151455e-06
1.4795533754304552e-16,1.1422243706602384e-06
1.4126723966193633e-16,7.661067708585277e-07
2.3361882046544016e-16,7.412605837101729e-07
2.151772469516291e-16,6.397275157162537e-07
3.040312899696711e-16,3.2878247532685105e-07
1.620311885351066e-16,8.678949246400291e-07
1.4505949649884558e-16,9.498513440920766e-07
2.577013286801024e-16,2.3248275197567147e-07
1.9288100986233922e-16,3.36836837751157e-07
2.2316002442336433e-16,4.211157032475427e-07
2.285528823101927e-16,7.473511881858377e-07
1.744601680708092e-16,7.119398473441588e-07
1.605511099134556e-16,5.189651900401579e-07
2.5538227352202975e-16,8.775780088265759e-07
2.3876536759466615e-16,9.648382458236627e-07
2.31076421204639e-16,6.069619797374178e-07
2.8980175017575676e-16,8.122173946286256e-07
1.9959610706120198e-16,8.676871614995518e-07
2.8701571117885383e-16,7.112032705321554e-07
1.9309290000173186e-16,3.9547127506958614e-07
2.377661858382746e-16,3.87923904487941e-07
2.6975670655801194e-16,9.624579804633492e-07
2.8060420325845653e-16,1.0532190706236709e-06
2.112637504045085e-16,2.211635807555401e-07
2.1446571469089466e-16,3.0759216114101274e-07
1.673124157472535e-16,1.4312065475072627e-06
1.1508972315829243e-15,1.5686020079749564e-06
4.426663277649556e-16,5.14777713620695e-07
5.171888443377164e-16,3.5025544340282865e-07
5.550647264810659e-16,3.446373306618614e-07
6.903458554311813e-16,5.339428046205031e-07
5.524339030382231e-16,3.2608586769001513e-07
6.054841450232962e-16,2.8252605341168645e-07
5.969591247983615e-16,2.888539142236427e-07
4.692831736544553e-16,6.065736739595749e-07
3.508418276959279e-16,7.058930213412134e-07
5.81198246815474e-16,4.865348964920046e-07
5.964385990042731e-16,4.902327829023404e-07
5.961019068339399e-16,4.78235961019863e-07
8.44366279939678e-16,8.060339600876365e-07
3.410601775508795e-16,2.4812320774100355e-07
4.417530996021204e-16,3.777387454957403e-07
5.252277126063627e-16,3.4375501504110357e-07
5.300314311598744e-16,1.1805464745921398e-06
4.150134308382361e-16,4.6017961672494243e-07
3.806531009682515e-16,3.892492205066359e-07
6.975270762163075e-16,5.747027522773691e-07
6.105211529381247e-16,7.004732765110822e-07
3.698916445860094e-16,1.0045520467599861e-06
6.031074198951676e-16,6.090126478112418e-07
4.607002858848133e-16,6.608877868126097e-07
7.355171667248917e-16,4.47974211163931e-07
4.769889155256585e-16,2.5555679580208643e-07
4.0527913556627597e-16,3.9218013372085465e-07
3.984518684059635e-16,3.8203736368051036e-07
8.211350285006902e-16,1.1993666079583028e-06
5.686832494650199e-16,3.876082868916111e-07
4.215007117642567e-16,4.4833654001453704e-07
6.133725663549567e-16,3.921122707631524e-07
6.571467275021141e-16,6.142579405482546e-07
5.379996428061497e-16,4.586333039503153e-07
4.232953366370001e-16,4.0008393078783576e-07
4.2776937815230934e-16,7.469305731346928e-07
6.995374022281085e-16,4.62590454957453e-07
4.948913166701449e-16,7.59361514862643e-07
4.2773778148786536e-16,5.625303451625509e-07
6.400034242755817e-16,4.884154745752083e-07
6.019368710387969e-16,7.353513901615994e-07
5.96889754354767e-16,4.147213420208781e-07
3.988335142866409e-16,6.202972934811428e-07
5.331068716754868e-16,5.237826806387693e-07
3.94397677018603e-16,4.313430872533536e-07
6.531670131510154e-16,6.594200093103035e-07
3.911041546301054e-16,3.083796969203488e-07
5.302639516510947e-16,5.649408751242099e-07
4.192614009150684e-16,5.199040062783962e-07
4.085024286525821e-16,3.402440353038196e-07
2.7113604312375456e-16,1.740638712404432e-07
3.390323664429381e-16,7.51868119444856e-07
2.642428219674297e-16,5.033930670731548e-07
5.215706008870857e-16,3.3603707185925727e-07
3.895865162557497e-16,6.246285410926747e-07
5.057981291234787e-16,3.99510906426877e-07
6.133406484731126e-16,9.64344215474463e-07
6.701165067186368e-16,4.133583624435295e-07
3.7005865630298186e-16,8.160608936358823e-07
5.088167050302344e-16,4.819949980206285e-07
4.749061206971186e-16,7.236240774674711e-07
5.108962462255229e-16,4.83941168379989e-07
4.4281070561008857e-16,5.729722763689476e-07
4.569087627203761e-16,3.926973693258625e-07
4.681629313938602e-16,4.832903313963846e-07
4.94416106664783e-16,3.7580922621500695e-07
5.63332786338202e-16,4.5977633587762206e-07
6.007959199290821e-16,5.008148823609462e-07
4.554154305815387e-16,1.057652233656053e-06
7.006914799432272e-16,6.410522556242105e-07
6.642290766659455e-16,3.836995592102195e-07
4.058902593611404e-16,4.3579819609099897e-07
3.9832829079074167e-16,4.356532258792686e-07
4.602812285030381e-16,3.222941738290885e-07
5.614023207547776e-16,3.8956477178338795e-07
5.049565402164993e-16,4.99810430247123e-07
4.05598239841786e-16,4.2005762466360714e-07
7.25217087784811e-16,5.216351764827095e-07
3.8812234445643954e-16,4.4579792744591756e-07
5.409221400157451e-16,3.03808284000274e-07
5.356024652051758e-16,3.285720342887891e-07
8.849181222902911e-16,4.933778841321103e-07
3.951416447945941e-16,3.6063049059589117e-07
4.2748678693164727e-16,4.727833877369081e-07
3.828168989771039e-16,3.630400562526784e-07
4.709795273298162e-16,3.41117339796336e-07
7.406407984573797e-16,6.695998234076804e-07
5.165643219494641e-16,2.7680622856201936e-07
4.684245776100775e-16,6.757655521317542e-07
3.7724611279208697e-16,7.31143468515196e-07
3.457291229278013e-16,4.896748334547787e-07
4.093082013650251e-16,5.239316862772218e-07
3.666432695166247e-16,2.0115126760165366e-07
5.865080749197175e-16,6.600935276114682e-07
5.986263085009049e-16,7.260998866300999e-07
4.0406175143171754e-16,3.5727168860127465e-07
4.792021823941135e-16,3.3583286665287106e-07
5.980889314610107e-16,5.225512534232977e-07
3.9614709372091777e-16,3.9311175739946087e-07
5.26000396266387e-16,2.9276018302117186e-07
3.8022040843925563e-16,8.895435019974585e-07
7.972710068519915e-16,7.882649769654034e-07
4.1257236141213615e-16,6.340316773086764e-07
5.479264158657974e-16,9.579630138013238e-07
4.4312660758945794e-16,2.6906152911430656e-07
5.994963800668003e-16,6.968942320736511e-07
4.1170728714847873e-16,3.9459375340821244e-07
4.810108447082577e-16,4.4678673537162735e-07
4.980358702774635e-16,3.5998793183001886e-07
5.33538354027602e-16,3.404489757931827e-07
2.1965615669735886e-16,4.794654170351488e-07
5.873570277614932e-16,3.105080953634785e-07
4.346960712207788e-16,3.4261482213152547e-07
5.379813220386005e-16,4.5063865886730157e-07
6.495519162474426e-16,5.566694609092628e-07
5.619270903508742e-16,4.017999998437128e-07
3.4059915642352993e-16,4.502883500361119e-07
3.731011071202555e-16,4.6126323961546307e-07
5.464553159575319e-16,5.38200670648198e-07
4.719048627563363e-16,3.2615334737043034e-07
3.809785665167664e-16,6.127358006386793e-07
3.72629866496259e-16,4.2474468228983876e-07
5.147769512943879e-16,9.18451939830333e-07
4.722719415649765e-16,9.24570881202696e-07
4.253565191878248e-16,2.702005414487226e-07
4.172768379277749e-16,3.407422766185209e-07
3.1701951159723533e-16,4.078466566396768e-07
3.361186846536295e-16,4.2950515982710195e-07
4.66251921119658e-16,2.4827335193101046e-07
5.01817449547423e-16,3.5573152244579035e-07
5.573621814992985e-16,2.4103397795835807e-07
5.08929163699361e-16,1.3183509174067853e-06
4.2948932222479643e-16,4.01437107227317e-07
5.864098705996989e-16,3.173278313869081e-07
6.128465110372264e-16,2.741651929381511e-07
3.1825106435569574e-16,9.596126735009385e-07
5.417600894198264e-16,2.8062854159725113e-07
6.005124686786892e-16,3.2492207359209215e-07
5.69247502871941e-16,8.349753818018728e-07
6.522357796518497e-16,7.402081423527075e-07
4.873511259877566e-16,4.3171133728304556e-07
6.034502919482479e-16,6.685039155131912e-07
8.499329148258638e-16,1.458191992067141e-06
3.9066037138662233e-16,3.396259054724315e-07
5.796894954042263e-16,3.417320035998002e-07
8.104988115266189e-16,9.304625058005127e-07
4.604661465654358e-16,4.3324762456227635e-07
6.126840813216681e-16,6.09785232557129e-07
5.145637311010872e-16,4.810652168098422e-07
4.962688576860454e-16,6.108266274920449e-07
5.760161460030413e-16,4.832115339491161e-07
3.4574674525478875e-16,4.797814607550667e-07
3.767969231108606e-16,5.436751905244129e-07
5.221751376392051e-16,6.519264275830748e-07
2.825472430404096e-16,1.1191518293254545e-06
3.418719109484342e-16,5.341338423966184e-07
7.106781035263215e-16,4.5788418122399463e-07
4.580804256612147e-16,1.2225736038618279e-06
5.182820180008393e-16,4.138666728636765e-07
4.734469654017777e-16,4.43325032280533e-07
5.725071381382416e-16,7.153406494190951e-07
4.438706046836381e-16,4.123583535405267e-07
5.402816733392421e-16,5.517142796928226e-07
5.754306888235654e-16,2.772721306864313e-07
6.942038482596661e-16,4.7272626280805627e-07
5.158136729993161e-16,6.935183514726936e-07
4.526313055265708e-16,5.493762862234036e-07
6.321053319208434e-16,3.544586668572664e-07
4.712484471967367e-16,5.184397785608953e-07
4.523716418393843e-16,3.8308340441266055e-07
6.319464905356767e-16,3.752117264159034e-07
5.825006772294687e-16,4.3774211534452684e-07
6.822522577143265e-16,4.801382540091804e-07
4.321771977485221e-16,3.4286154831747916e-07
6.58712448331468e-16,6.019391769856734e-07
6.750632079498736e-16,8.519559486143301e-07
6.213217770069228e-16,8.328562861539783e-07
3.3878498294544924e-16,3.342878247192419e-07
6.6802401180734e-16,1.1139186013182085e-06
4.605748718682194e-16,2.1839029574600545e-07
5.999826138489167e-16,2.2158257109392188e-07
7.228587774986967e-16,1.0281577646995663e-06
3.8825011175518024e-16,6.713297658543723e-07
5.003858952610935e-16,9.686785912080915e-07
4.516192420112e-16,1.2610895593828606e-06
3.9228306728308655e-16,6.78261845839294e-07
4.25376513434174e-16,8.306419605373506e-07
5.451969407936931e-16,2.954753891499107e-07
7.834192052382135e-16,4.3158485638329214e-07
4.3838155234764735e-16,2.0018636925548073e-07
5.134291921759191e-16,1.1801103812336748e-06
5.676050860747994e-16,2.8370012666552386e-07
6.458756584762253e-16,3.395157107656514e-07
7.958155299538782e-16,3.859493472446471e-07
5.631451655262879e-16,6.958791861658531e-07
7.721247152606692e-16,4.84947227023858e-07
5.558729279257223e-16,3.9260645917929246e-07
4.889830021526083e-16,3.1244838146133594e-07
5.949915750517624e-16,3.751984099146607e-07
4.2602056084755296e-16,6.468850156372599e-07
6.111536969925084e-16,3.8472211535416445e-07
4.511515522580917e-16,3.371533729030601e-07
4.864140963848273e-16,3.812446421147696e-07
6.093522020177833e-16,6.842175311096755e-07
3.2341675043665066e-16,3.6922084247982305e-07
3.446684863738184e-16,6.269255476605855e-07
3.685371298859422e-16,1.2922744269677748e-06
3.998117693016523e-16,4.5828060576825044e-07
5.045288264536796e-16,6.701907166179016e-07
8.050321885802665e-16,4.098794267438837e-07
6.0090693257679e-16,2.629285534103523e-07
5.596370691497271e-16,4.4559538678652617e-07
5.931426924208137e-16,8.914373278893038e-07
5.019290432350555e-16,5.000363183995778e-07
5.085419156179679e-16,6.914131029838386e-07
6.813691203898601e-16,3.852447498100174e-07
3.356992943059293e-16,3.9612570724902925e-07
6.089929632262816e-16,3.8807446305328705e-07
4.678564947415632e-16,3.9629564121926675e-07
5.209536766103859e-16,5.136865625108201e-07
7.889408861502279e-16,5.702155183736067e-07
8.801893234641788e-16,4.254687807123545e-07
4.2340715017353666e-16,4.483382872731753e-07
6.135455383933725e-16,6.70976708111615e-07
5.586274346577273e-16,4.550152724418305e-07
3.622590324244041e-16,3.996012832685039e-07
3.1810802696450043e-16,9.99950412880915e-07
3.666149091137133e-16,5.762907929283867e-07
4.524535497763407e-16,8.637038142400813e-07
7.10845880546766e-16,5.090433044212461e-07
5.451941612534581e-16,2.274995646884826e-07
5.961514746456334e-16,5.018663063959243e-07
3.7090830118499816e-16,4.05418868297223e-07
5.590654852781585e-16,8.970341389521095e-07
6.64262116438107e-16,5.449676465120474e-07
5.792622560860152e-16,7.854807627879062e-07
4.076676401824555e-16,3.9251616106105156e-07
4.1801912432260085e-16,2.0635701295331845e-07
5.764954481385025e-16,8.246404696796412e-07
7.015657519068133e-16,6.41410824891919e-07
4.463080084999419e-16,2.254687261640527e-07
3.974482977512371e-16,7.391029345967357e-07
4.767094526251281e-16,5.59061707732172e-07
3.651316751288647e-16,5.266235238661834e-07
3.8771857311844035e-16,6.123127542693141e-07
4.533075952815157e-16,7.204670721430672e-07
6.339394848151214e-16,4.2065512949989266e-07
4.0208295495237763e-16,5.006655181013371e-07
3.9851587373825353e-16,6.152457487070252e-07
4.846721313444024e-16,1.0863511123763437e-06
7.217312001970263e-16,5.219925356060691e-07
3.8148853246452786e-16,1.1525388062362304e-06
8.456196722986377e-16,2.9144141299735055e-07
6.366988146033891e-16,4.912353215197498e-07
1.086819710787984e-15,4.590202577420869e-07
1.2285250502017502e-15,5.330741806117305e-07
1.1888093697696928e-15,4.1748457242887313e-07
1.000088551407481e-15,3.792566555071357e-07
8.22469915113288e-16,3.855196430487814e-07
1.0136641089523693e-15,4.894427080511123e-07
7.188156659975892e-16,4.321740821550268e-07
9.287193269413738e-16,3.017871629040084e-07
4.993377154826052e-16,3.1069629308896667e-07
7.714286620045826e-16,3.005405662637141e-07
7.992199828563562e-16,1.1771549247101633e-06
1.2685711949862596e-15,4.7433752778110776e-07
8.064376309399706e-16,3.880051408340552e-07
4.781584060730414e-16,1.605597610210451e-07
6.823351176984449e-16,3.6250577660656925e-07
8.957832098320767e-16,3.279249939210919e-07
9.270606443380581e-16,9.928971139612308e-07
9.76989569000865e-16,4.7047930059365407e-07
8.765213155992638e-16,6.272977713925532e-07
1.1071703277484191e-15,5.667243685908917e-07
1.0746177342779192e-15,3.9867962870615675e-07
4.367143074598429e-16,2.9386078597575734e-07
1.2176002688107416e-15,3.597930124577009e-07
5.48547266860035e-16,2.925544981408152e-07
8.893746015596378e-16,3.853057041553224e-07
5.061305756219759e-16,2.4449457342633673e-07
9.927182500799428e-16,5.522085238020772e-07
7.656248009388115e-16,6.464166569301997e-07
8.683844565192415e-16,4.362816322833825e-07
8.105155959033053e-16,2.79026104033307e-07
1.1611548623229104e-15,6.493930356352082e-07
8.273046065967439e-16,2.978648449257759e-07
8.421389079596513e-16,3.682312274577165e-07
9.653540668792355e-16,4.720180507635479e-07
7.302029094344413e-16,3.120928826016964e-07
9.111360798174627e-16,7.805891251904846e-07
7.890237773025011e-16,3.4739112442048896e-07
1.0121789423305399e-15,4.4530931648662235e-07
8.565684395912391e-16,3.361600500141288e-07
1.0558141811547404e-15,6.934378986551686e-07
8.490466498193658e-16,3.132229110689151e-07
8.253919053583208e-16,3.55356315223814e-07
1.0358688363652414e-15,5.050958749515154e-07
1.1333861046949011e-15,4.393933694639563e-07
8.642731040233477e-16,3.644365182594786e-07
1.161247782027224e-15,4.573934545136244e-07
8.098367871630477e-16,5.3329946129492e-07
8.130455899191593e-16,3.267265534039447e-07
7.280282856397918e-16,6.553894958269108e-07
1.4701895908922723e-15,4.871574577529452e-07
7.931948287078721e-16,7.657797321492409e-07
1.1617162545667122e-15,4.5654933241379535e-07
9.683289575419482e-16,4.358322051002696e-07
9.952249534031538e-16,3.998375644722631e-07
8.509917030868477e-16,3.4305055571827684e-07
8.519450899552665e-16,6.634617602871023e-07
7.905475877343069e-16,4.16710677285299e-07
8.214322242160712e-16,3.6990372943409615e-07
7.240205545595538e-16,4.326980059218812e-07
9.252062367493523e-16,4.615688957914914e-07
1.034051793586264e-15,5.119018467526686e-07
5.875410817012422e-16,3.7233397619220816e-07
8.980253766433562e-16,3.835464650391313e-07
6.39173710613212e-16,3.116027439598879e-07
5.593824573102672e-16,3.8025252454502433e-07
7.980637455097498e-16,3.433837222397549e-07
1.7462808368177251e-15,5.490025871579961e-07
1.102426725464845e-15,4.3682552526200777e-07
8.125784958464809e-16,4.08930034125001e-07
7.714404270060302e-16,4.3145752298525584e-07
5.705126813152903e-16,2.675080547934816e-07
8.537521143504333e-16,3.833825581901361e-07
7.072401024005025e-16,4.976165357739382e-07
9.736000742567716e-16,3.92096087396923e-07
1.0079720551184979e-15,4.248253624654961e-07
8.245690616160491e-16,3.8537936835613454e-07
9.0163309891931e-16,4.216668083973073e-07
1.0481062367162863e-15,8.245721371724486e-07
7.397963728117724e-16,4.617829941422036e-07
1.2747932073210163e-15,4.060190885588839e-07
9.596680469097366e-16,3.7369237960803356e-07
7.697129343784029e-16,3.3019591839754257e-07
8.154634442986029e-16,3.546774646687388e-07
6.493993744696425e-16,2.933071109677906e-07
7.511455043364586e-16,4.3634297197101414e-07
9.36732785317649e-16,4.970861654113987e-07
5.85954080133344e-16,5.001297030237877e-07
1.0208822679793877e-15,4.033004131400327e-07
7.341288970071119e-16,5.396283791377823e-07
7.296015541829995e-16,4.845926757465127e-07
1.0864521543165052e-15,7.118577488713169e-07
5.879089727320148e-16,2.9809466401521803e-07
1.0060976532602181e-15,3.4903140169992545e-07
1.2463970345641031e-15,5.422071585388847e-07
7.990340775311529e-16,3.2965150754818464e-07
7.812204323681337e-16,5.778488252996886e-07
1.1014839220771879e-15,6.355782355298407e-07
5.304914497934118e-16,4.284717616878399e-07
7.269005321982487e-16,2.8433346099011175e-07
5.674931885270001e-16,1.1545875869991238e-06
8.216241867963348e-16,3.391537696670576e-07
9.097652847023037e-16,3.888372427109112e-07
1.0670767119003282e-15,4.391439065838891e-07
7.400507393293592e-16,5.346012646069464e-07
6.0552252418429935e-16,4.048537205663398e-07
8.285941560213385e-16,3.4024782873231584e-07
7.6047252246868e-16,3.1634531087250384e-07
4.642341211434624e-16,1.9153692664990307e-07
9.405233777759888e-16,3.546563534500964e-07
8.775497562283779e-16,5.263647643924144e-07
1.096794081444023e-15,4.993740880257283e-07
6.6363540262413e-16,4.2936633692892985e-07
7.60727635807725e-16,3.524771597669e-07
1.2385702235486629e-15,4.779240036638151e-07
8.146474789103637e-16,3.853716664499266e-07
9.970802285267166e-16,3.431315596660428e-07
8.705943225929961e-16,6.989274616428483e-07
5.445687955202744e-16,5.644952736339198e-07
7.814238001137461e-16,4.1277873799720436e-07
6.842199669601055e-16,5.98440230264755e-07
1.2450971279701315e-15,6.20915462684372e-07
1.098337387432856e-15,5.378628148687676e-07
9.674283827427772e-16,5.562081480836517e-07
8.1819526199920105e-16,4.0338625815816365e-07
1.2936680236954147e-15,5.789304177627394e-07
1.199747090482993e-15,5.28964308107856e-07
1.2284313380103363e-15,5.713527104681836e-07
8.656141240848779e-16,5.543244496301971e-07
8.903307225440493e-16,3.853619653288016e-07
6.785062965083216e-16,4.112464589125553e-07
7.833928942519489e-16,4.859041985827379e-07
8.752965547799477e-16,3.6210865705115306e-07
6.8851301628587835e-16,4.186289741684589e-07
1.5229031710893853e-15,5.827115158589183e-07
1.2071780627549472e-15,4.4044807345832323e-07
7.356613655272906e-16,4.2830381964471015e-07
1.2767664590900678e-15,4.823752963573355e-07
9.851568734360255e-16,3.872055952987147e-07
7.524351110525931e-16,4.197579673142677e-07
9.169506685972216e-16,4.006097747544655e-07
8.094224008196802e-16,4.396387541611375e-07
7.419257776962013e-16,4.6259007955193825e-07
7.189391364538821e-16,3.64931597426176e-07
6.822149732400817e-16,4.4292336143256497e-07
7.5640409760231e-16,3.989587104665651e-07
8.645287911202053e-16,3.588354521510867e-07
8.69418455748313e-16,6.771004982322737e-07
4.844585438660753e-16,2.837899770705286e-07
7.646475027537501e-16,3.658377827442931e-07
9.215052108534682e-16,3.3990917912548117e-07
1.0292647494407876e-15,5.661405300151736e-07
1.2457082233305157e-15,4.904412571047445e-07
7.199825320360073e-16,4.7641137944347235e-07
9.604452722232129e-16,5.793867472883765e-07
8.245330563709444e-16,3.6796450083900343e-07
6.596445371954273e-16,3.9375799446627616e-07
6.942302390723716e-16,3.074387100577153e-07
9.327861441119503e-16,7.496802697463182e-07
6.795306931065506e-16,3.358450768547644e-07
7.660166056088564e-16,2.8482007705655564e-07
6.054991732561499e-16,3.452048695295025e-07
9.959761135603917e-16,4.756519113506444e-07
1.1149198594383375e-15,5.299586091856696e-07
6.799077031904386e-16,2.7608685019404814e-07
1.3451469802561904e-15,7.856007953530299e-07
1.1328208517013211e-15,4.322388672863947e-07
1.2398614480066788e-15,4.23745561124826e-07
1.373772931882468e-15,5.023883518733254e-07
1.5561099725955726e-15,5.235708213592244e-07
1.3044310361120067e-15,6.104473840194835e-07
1.3403325963567727e-15,4.785966763485912e-07
1.0295212867488285e-15,3.605566275559224e-07
8.552078464464833e-16,4.663560125534485e-07
1.260162695666972e-15,5.956281500858593e-07
1.3931038766965045e-15,4.26206999246695e-07
1.3370004016189267e-15,4.864739155068122e-07
1.0277259035406817e-15,4.169923737726497e-07
