tau_main,age_main,tau_burst,f_burst,age_burst,E_BV_lines,sfr_A,normalise,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,imf,metallicity,qpah,umin,alpha,gamma,separation_age,logU,zgas,ne,f_esc,f_dust,lines_width,emission,redshift,filters,sfr,m_star,weights,MAP
1730.8414638890342,2048.7270210934494,6607.912102351588,0.0006669300293596359,33.09149244368464,0.6521408885582143,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.007,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,7.278216707525953e-16,7.088196011190207e-07,0.0001760585166468166,0.0
1927.3867158257394,2197.032732400906,9075.804863357302,0.01938766909133624,68.00680550635923,0.6188005050256187,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,7.163618287197022e-16,5.216277604835695e-07,3.043716641065491e-63,0.0
2285.191215887058,1164.0673512647445,390.4328215391215,0.00894485858659333,41.59239749643444,0.6199239323801886,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.007,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,9.375903833148346e-16,3.865815312331283e-07,0.0004763618708827932,0.0
2500.4667862011256,4566.348705949697,7345.251738564394,0.0025939549514815974,91.98286913269946,0.35578286217371513,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,3.398248764710433e-16,8.198187911326798e-07,5.243613450160865e-06,0.0
2705.7618822814816,1984.1733912564523,4058.6017202323783,0.057778347223430754,77.11615224268354,0.5790508761399147,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,7.5834086589879415e-16,3.3448241198470473e-07,3.785349642162587e-99,0.0
1752.3465882570283,1636.078767060675,7966.362626902579,0.0016039659778285809,71.17797276214534,0.3856646429097712,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.12,10.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,3.875387041059964e-16,2.7736907890731236e-07,2.078960780218794e-05,0.0
1586.3825380327103,1738.2623935733936,7583.5373292766835,0.00017718918385675742,66.30050599713277,0.5396232791395525,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,5.077930862213551e-16,4.227754205711897e-07,3.0136354390210582e-75,0.0
2321.9358532751144,1313.0361898079627,1537.70563394085,0.006207181917605414,71.89162254891215,0.5156955862775439,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,7.025465169831662e-16,3.524371635278076e-07,0.0002595708490274261,0.0
2416.3336207552275,1435.464929339052,7645.476776099919,0.0019240057398323962,92.45948219918068,0.6772764128607229,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,9.101187497057623e-16,5.224826614580056e-07,0.0008557849646573925,0.0
2944.4606798536875,1397.3638879062019,6003.079873793902,0.0024232957228910723,32.02255885847093,0.41002145353567787,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,5.700918791274854e-16,2.939318564280353e-07,0.00010937967026936757,0.0
2752.548666231408,1547.881185471595,3356.221558278394,0.0033593511729554937,84.9991668275633,0.5863516544905143,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.007,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,7.583921099332382e-16,4.5381248152807333e-07,0.00034873605253689334,0.0
1934.3215494623707,3466.3591774389233,6141.836480197523,0.006824047894806534,85.24522828984408,0.48726584165256215,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.007,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.91133564783632e-16,8.067817807371255e-07,0.0001913683169592821,0.0
2313.0470282297265,3155.8750322450614,3149.0791978589077,0.002408388585637161,32.09474957777395,0.3165542373476822,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,3.7623843804437897e-16,5.050006437632549e-07,0.0003945638911237935,0.0
1656.231345334688,1763.1167077475984,9917.406209099143,0.0006495920145164757,99.80691242727379,0.3315968895610588,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.136121295463988e-16,3.4329667015218403e-07,4.4274543259000283e-07,0.0
1801.6501868624612,2399.886063087827,3285.0334780490793,0.02215207708785566,88.89904605497455,0.370247670854313,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.969635779680566e-16,4.1912993791817763e-07,1.2642916207474937e-06,0.0
1851.6431457752042,1124.3190425846187,7232.383797191479,0.0008889974308444182,77.2547235185429,0.5311695693820337,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,6.381757048981911e-16,2.963904951409876e-07,5.686909023641531e-55,0.0
2815.701828079696,2785.6364303014507,9737.10467356054,0.005266898333775111,36.52816871946709,0.5032822906480188,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.12,10.0,2,0.02,10,-2.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.295879218880176e-16,4.063732899306393e-07,8.07289548263621e-59,0.0
2559.1697760917054,2406.525907280482,9499.886865781707,0.08493688571477327,88.72758550755682,0.32959364187041684,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,0.47,10.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.967622473199055e-16,2.093918568920453e-07,1.0673889279494936e-19,0.0
2840.8202742678795,1762.7517137562827,3202.024033124607,0.011224293428072907,47.78749220036613,0.3474797960891385,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.004,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,3.513980123536708e-16,2.007848050466305e-07,1.4232061307661793e-176,0.0
2873.3658230799547,1642.9086352517788,9990.297107996557,0.0038988081960873167,71.20835906133524,0.5252364108188008,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,6.80509467429965e-16,4.2461485065533537e-07,1.7988220734441904e-06,0.0
2619.7339023121485,2605.2279483686734,740.7249380087851,0.009224867058845232,99.92528588666006,0.6676140302394011,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,7.215313402740109e-16,7.30636540699033e-07,9.365730793572968e-28,0.0
1872.988487508844,1222.9777838937298,9946.43242522857,0.048689917569745056,54.73889676485794,0.5425534892283757,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,9.449171345333546e-16,2.987785546708264e-07,8.204266675066618e-06,0.0
2530.1969870176713,1638.6603997630482,9292.551083591386,0.001380480592412442,56.30502234229675,0.4590472424273382,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,5.726793087913659e-16,3.7560779374771076e-07,0.0008568275335770183,0.0
1583.5681970038372,2507.4970046400076,9521.093431787578,0.013281866998821223,30.934493565479485,0.7625231991453063,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.007,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.2678268766175239e-15,9.038826057818447e-07,0.0001453075345652572,0.0
2571.041018244342,1315.6506029840075,9955.437722727238,0.001083452529383161,51.55774038800644,0.5588804522368049,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,7.517274686384864e-16,3.872224967038366e-07,0.0005137027645535023,0.0
1684.3112154931057,1975.9515571561378,2220.7307162001616,0.05396980379144681,55.91239101513722,0.4134689594956411,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,5.426036946848874e-16,2.204818858969212e-07,3.0892925954998894e-149,0.0
1987.483385831389,2008.9498697074532,9837.44570016525,0.0007913921327679652,39.00032372721368,0.48338138434579414,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,0.47,10.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.4124646527026874e-16,3.8979784077331997e-07,0.00030360444260201007,0.0
1978.6499674814,2655.542040499464,9921.988613916388,0.017349359912272128,40.99446058456026,0.7601756353194833,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.246151165010674e-15,8.804968516432063e-07,0.00011446527203577472,0.0
2422.3281163267798,3099.5274014402603,7965.118085851491,0.0019074745590794417,46.134434617995126,0.5115424140971312,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,5.238779390913807e-16,7.253978791673001e-07,0.001333026493204012,0.0
1621.6497835791015,2165.7900898768994,6882.820309332872,0.006026915297148938,48.230201902877226,0.5835804082006182,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.014,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,6.380684758475317e-16,5.890439517649289e-07,2.7719186045020345e-24,0.0
2385.741204614521,1810.1517260117653,3761.2269953114373,0.010530273369273507,21.659216756474265,0.51040999202753,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,8.331794168063615e-16,4.0481186360238386e-07,3.35043623808502e-08,0.0
2773.841860144525,3461.0136929659666,9392.315548710094,0.03255746765989598,11.017963450269576,0.5202378272811821,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.0547561759172848e-15,1.9675443060400476e-07,2.8219435490234937e-267,0.0
1532.7450635386826,5054.329721204183,6216.912776011597,0.01057711944275272,95.6297566584473,0.5353027754145749,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.773741982179305e-16,1.336181342373288e-06,7.417470918971432e-48,0.0
1750.0131243490566,1503.2596512020536,2937.4163366907333,0.011521950011348037,99.46312638556441,0.4012799437369732,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.2388605834113437e-16,2.572041153691472e-07,3.1386200399880916e-97,0.0
1579.714272017417,3171.8821545272867,1241.4346807505117,0.0008647574465826813,98.9644795476359,0.728393711800734,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.007,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,6.600010930146645e-16,1.349997789572601e-06,1.327650362095999e-07,0.0
1969.8857700117371,1730.8885152876574,9163.4139489223,0.016230721458994568,12.297550113273743,0.3694230861217762,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,8.253450377221364e-16,2.4656818294598036e-07,1.4405689859738568e-24,0.0
2269.0189942406987,2489.831281898034,6909.360959368295,0.02298263024098826,89.5076434010338,0.5604825146589554,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,7.22517363078558e-16,5.809575763935156e-07,0.002066270413074438,0.0
2737.5173467425175,1827.053074834058,6473.804532613491,0.003451189373400998,87.35882164241094,0.7192439040796796,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-1.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,7.790294700365692e-16,5.591791648697225e-07,2.519554049496978e-73,0.0
1561.6055588871975,4929.6824461071965,9814.712842862304,0.025335693492411993,70.65687139054356,0.516162033258587,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,8.2436149895221865e-16,1.0287055250613938e-06,4.38245441046365e-09,0.0
2241.825918530697,1084.3917066833892,432.2073247506196,0.0006460160378573276,92.99415040210897,0.7542405276905249,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.1619416061573424e-15,5.017767829202079e-07,0.0001147345928202575,0.0
2750.6226466445614,1088.4644264512426,7047.044770747758,0.001622858504631175,53.90070206518891,0.48473979410842905,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,5.972035881095284e-16,2.4774588266052293e-07,6.25828807061226e-67,0.0
2769.670485840623,1224.0948253021234,6443.872524277962,0.0011257563358932077,98.73848661603299,0.5330452759730426,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,7.330399878308004e-16,3.4797678701128705e-07,0.000282643418749862,0.0
1801.9274324698547,3481.503176286805,9877.336865091938,0.01839775147873912,64.31854197352278,0.48967761736430315,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,6.529350276763567e-16,7.137303102830367e-07,8.830078139665102e-05,0.0
2021.722831694365,1558.9845485516798,8613.247750901402,0.0007473147369022048,57.47091627247101,0.6326097813547749,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,8.04067109874939e-16,5.320149573141929e-07,7.530775954440877e-06,0.0
2220.1593649420893,2143.0617717765535,6631.173747141833,0.00023485146711799132,83.51573065880316,0.5625470604756422,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,5.424547655261017e-16,5.207659787379886e-07,1.44722856154962e-50,0.0
2451.2675243658678,2027.2566112071972,8045.259901428633,0.017002757002540447,95.73386766842388,0.5447173849322731,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,6.94070908644607e-16,4.951119104274969e-07,0.0005817419006149697,0.0
1730.71501436984,1645.3192759790054,9998.471131156828,0.012646346856655277,38.10319330150022,0.5411597128256287,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,7.749446198061585e-16,4.263782270269294e-07,4.296379198102626e-05,0.0
1504.7651027710979,2452.835680246879,2142.682185704316,0.009577629675552202,26.406569027798298,0.45249405623784256,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,5.179733008086464e-16,4.029534808836637e-07,1.1042877041133657e-108,0.0
1678.251835112368,3298.00575182149,9806.46846922625,0.0008572331634978669,39.22929283893274,0.5463800260568605,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.007,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.854163823998513e-16,9.651590975651826e-07,2.4624273243916348e-05,0.0
2513.1206034693064,2523.154408806363,5691.586755567204,0.010417190339150395,38.70915051243189,0.4601833923518275,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,6.281962602742686e-16,4.820571433915455e-07,5.280215681545507e-05,0.0
1800.8031667702799,3134.031589352565,7911.651385775422,0.0004854485491077032,77.60194366280848,0.5486411053665441,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-2.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.488310186466356e-16,8.177384974108764e-07,5.582215421418235e-33,0.0
2578.67208084194,2372.089830394566,403.64034357691344,0.02214712882383396,42.46979549813838,0.6514634232304579,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.0405593716097616e-15,6.041458598542158e-07,0.0002855107455089814,0.0
2217.246243040078,3947.097035789936,7319.645876969671,0.0033657923898022524,99.0097627166719,0.6535931438331555,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,0.47,10.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.777216496991502e-16,9.66481263035319e-07,4.5248381710005324e-05,0.0
1891.869554084378,1830.716869505909,181.5804920357732,0.01043880970194802,54.610162436351516,0.41017033717371865,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,5.336124479329157e-16,3.704771426916752e-07,0.00028356112179889035,0.0
2233.036346623132,2686.4639334650465,9672.962056454307,0.015747758513702748,92.91488950882548,0.29252314690622816,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.042152094720609e-16,3.9281339731957687e-07,5.411987416659445e-07,0.0
1846.3445125863068,1604.9581641726254,2642.3200572826536,0.035681289767646174,69.5089804133964,0.6319489934244555,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,9.930021319445823e-16,4.6890191177263033e-07,5.43156462589589e-06,0.0
1900.38772437729,1914.0680418458724,5242.735100877203,0.0022555119284838887,95.59295933531624,0.5235772849427602,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,6.012038099084411e-16,5.153744248770511e-07,2.5928211057450042e-06,0.0
1986.1924756478024,3169.7706210548013,2469.8788551634125,0.005873777580773454,63.057649287182926,0.38716542433157075,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,3.76839699899942e-16,5.282873276437934e-07,6.48217340887203e-48,0.0
2203.4031079128526,3635.9067825355096,5086.83003240746,0.0047195366491766255,89.287731736349,0.44556796645375085,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.4379996623783847e-16,7.748009018029166e-07,2.9917077865998553e-06,0.0
2782.459578303987,2536.5246699525405,580.5136936462004,0.02687490871943435,47.899021118086864,0.39144923888330174,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,6.322146988865568e-16,3.625277368620542e-07,4.4928284898322805e-08,0.0
2257.7164733606323,2163.8149974600465,2121.455279199624,0.011195791899811514,99.08694760528635,0.7522393392705458,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,9.63801379001894e-16,8.093172467217886e-07,0.00012654188573401245,0.0
2346.263300232895,1465.789764590243,7017.70053903281,0.004214604191916854,93.36604472107535,0.7406055480619085,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.0295023242165304e-15,5.97164139189216e-07,0.00015365651080020493,0.0
2282.3527456123284,2179.150020081961,9845.502461108337,0.022944037543180362,59.51466291714843,0.4927170162237555,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,6.042371607458563e-16,3.769713695344196e-07,7.744623368161399e-66,0.0
2242.2436028511356,1130.7300875105939,4926.438254764385,0.011686457967281738,96.48115129943847,0.6367040327660323,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,9.018397219852021e-16,3.8312294358140425e-07,1.1586733651171305e-12,0.0
2243.27779638048,1447.4380179968884,9017.168498668712,0.021817341921279654,80.59100578962808,0.5051212342972362,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,7.286582337364385e-16,3.5775132806244484e-07,2.854175410503905e-06,0.0
2032.681632457885,1886.2573617342678,621.7620277776387,0.022382450872587556,52.67516174520903,0.449774689648178,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,6.728608564845532e-16,3.763403533884377e-07,2.1287178957629584e-07,0.0
1904.3606475639688,2762.9820617907726,6174.696265746592,0.0014660954648464952,38.827708778596154,0.49448053293721195,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.007,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,5.014119106177274e-16,6.75076215512783e-07,0.00023751216455999955,0.0
2952.629715634092,3770.730834374557,9026.803031389114,0.00024180660053260694,83.11884735114805,0.5763377972957939,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,5.424543343436982e-16,9.801873445352784e-07,1.2379432770477e-06,0.0
2655.078937782056,1362.9450265031755,8074.068531440494,0.017252687120877713,25.97333374063666,0.5746023302138008,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,9.997523709361084e-16,3.520173343414715e-07,1.16684156070468e-05,0.0
1710.861477706482,1529.879320700411,9802.333418828895,0.002188692978574047,90.28512297535627,0.4288381559575609,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,5.379128693592222e-16,3.6212125901660955e-07,1.4245302500116447e-06,0.0
1672.1823900686745,1459.183471880653,3961.2553908811433,0.012382210797196286,73.45120770508763,0.6522434411608589,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,0.47,10.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,7.421628249308481e-16,4.159115897939963e-07,0.00021661651559587599,0.0
