tau_main,age_main,tau_burst,f_burst,age_burst,sfr_A,normalise,E_BV_lines,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,imf,metallicity,qpah,umin,alpha,gamma,separation_age,logU,zgas,ne,f_esc,f_dust,lines_width,emission,redshift,filters,weights,MAP
2318.6902462862245,1001.641354753303,7127.324261300819,0.0024394190251725845,11.602964775296428,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.025418343890739e-05,0.0
2470.951442697242,1007.039575511033,9843.480475259586,0.002174144603929673,10.235294718136458,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.0044136595123464e-05,0.0
2635.8150431953454,1006.2339902505046,5350.183379779762,0.0017898102405737304,11.016342072647376,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.539058241665391e-08,0.0
2084.720569175561,1003.6186251758954,8112.235183592209,0.0022519406325329505,10.413142403712243,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0007163062829737432,0.0
2140.1236467812405,1009.4329255627563,1904.8598765076176,0.0019261676866748068,10.107448727396104,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.9537001763799187e-07,0.0
2094.8684799796197,1001.4653974713747,9792.619927326936,0.0020214189169865393,12.144779453098593,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.0965791778758494e-14,0.0
2570.7307512830635,1002.9100301063354,1106.3968233344458,0.0026077564263039255,10.004418181328646,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.0437228095997312e-15,0.0
1964.7509602050998,1004.2286051506089,5699.206114259489,0.0019355230346365937,10.58463291181586,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.1428729170311005e-08,0.0
1878.0759395768778,1010.0933484231045,259.45757504774156,0.0018301559190673777,10.002496966824197,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.9783853803991866e-18,0.0
1649.2520749397736,1001.0698025659967,9907.256431862606,0.002070592730154336,10.00753278206517,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.6435124957872404e-16,0.0
2168.524035731927,1011.6535147942159,6563.943269636069,0.0021515170294476305,10.005382649293665,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.504380427822385e-05,0.0
2239.325886204553,1011.574529813448,2915.362832543531,0.002185787020741403,14.508129950865367,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.2903380114482762e-18,0.0
2240.8687713503205,1020.020079380125,9989.807523938882,0.0019697561875983705,10.341912051642964,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.904620793227099e-08,0.0
2154.29879820494,1001.2754684152078,4394.684232548013,0.0019318334496499223,10.0163694718227,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.939133421883223e-06,0.0
1965.0113136059554,1013.014572650367,4039.0916912021657,0.0025763784646970767,10.162408449443802,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.00015259567181085196,0.0
1712.8566565063816,1008.6356483290128,6524.734485663252,0.002438793726723343,10.172938055296115,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0,0.0
1963.5128335860647,1022.4150599382392,851.1316104885827,0.002524100009426794,10.050083685922104,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.447378096354416e-06,0.0
1960.6001774204185,1006.3652021610778,4815.458667366527,0.002544147358330584,10.566057021661862,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.001110938957671019,0.0
2458.1170419984064,1014.4646020425625,3379.417086614665,0.0023437211818419512,10.646944972847336,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.6643746883664303e-05,0.0
2407.0894745207206,1017.9270566160776,4156.161020452821,0.002141290475033808,10.199522501578443,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.00016444244295849903,0.0
2158.2943400959284,1023.2291737032556,122.02281504971324,0.0026651206640112557,10.409958287045,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.4615178091853276e-06,0.0
2177.4562264878723,1001.6773334118116,119.61353747297835,0.0016655089934833334,10.23026726993642,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.2798715226138434e-12,0.0
1929.6382983380327,1003.5750651684157,120.24796383606372,0.002227273591044243,10.795686458572717,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.626815866731524e-06,0.0
2028.1087840847692,1001.5530329074318,5420.41052261189,0.002448717781945775,10.23397866021645,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.00028647809215862324,0.0
2460.7304938756315,1008.9808391015285,9708.914753082407,0.0025676344086271174,10.23526657998761,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.239908507119353e-11,0.0
1866.560927290446,1004.1570298232782,9999.966038941131,0.0020666968324619672,10.066549966018627,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.0578724451790218e-11,0.0
1707.3426614251355,1005.624039390852,9412.103475688456,0.0022352785262158836,13.91144657172049,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.0503639846532905e-31,0.0
2584.4925049441517,1003.2635678691404,9157.37706560874,0.0020402978850128095,12.481447793605568,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.888629324716738e-09,0.0
2648.044424138062,1036.218484140718,9592.350974811612,0.0022006971768371575,10.0163426374437,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.134930176115951e-06,0.0
2008.2993874380325,1046.7632104084096,6189.420084542153,0.0019416870171767575,10.069435999399559,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0,0.0
1691.1425392924957,1010.131026614823,1514.7157705626742,0.0020254446510460933,10.186409940753975,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0,0.0
2349.9580879932005,1002.257714165029,6968.978275731788,0.002027315789387807,10.574157833029986,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0003051577576751392,0.0
2149.760791371944,1011.1421144696087,111.5752658950023,0.0024142004321018873,13.301433260420964,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.82722788582498e-16,0.0
1928.7900412636243,1039.3400018396405,2179.27835215132,0.0021125179360984014,17.215199368854584,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.960669058603527e-72,0.0
1932.9705076085606,1008.3080609825411,9810.461216374268,0.0020109634714740587,10.525457721769783,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.34306075779142e-09,0.0
2360.23604286788,1006.9648962960273,6243.545712465324,0.002544802233547361,10.040420034568186,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.612898932475549e-09,0.0
2117.4548885701197,1034.6711047414683,2941.550222579246,0.0019897889489755016,10.046249317728638,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.1091033024369848e-13,0.0
1775.58830070679,1005.0048149849918,8907.123674296212,0.0024004696427629146,11.078804758750337,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.390725101189798e-10,0.0
2189.694631536727,1007.4264352685586,2425.786026279565,0.002531371532302984,10.188871147776169,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.802014829904972e-06,0.0
1890.2148974330235,1006.3030573574251,9970.893436540344,0.0023652848294619944,10.282068079368088,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.0479028637342322e-05,0.0
2028.2083967972085,1000.731692305957,280.8077824328866,0.00190307310830512,10.214615858402965,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.003721855387954e-08,0.0
2153.178317049364,1003.1611611041899,100.13330287543067,0.002314239358521014,10.028830122019087,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.2902299151404918e-07,0.0
1944.6804537765872,1014.3256694441352,9660.291691668757,0.0023007172575532087,10.323516082846453,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.070990075168462e-06,0.0
2463.156664381783,1005.1111609765449,8991.822690432637,0.0030928908508162933,10.094554423315827,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.8910816523083556e-29,0.0
2209.3455729276334,1011.0545893838207,9907.054816616826,0.002191410295747598,10.284519861462655,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.94662792911254e-05,0.0
2025.8639809928413,1009.9543578872799,9872.829297068885,0.0015825791631285946,10.800195068686847,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.4181744076944428e-18,0.0
2651.367117992899,1001.9265641372585,7378.761933966813,0.0026387965218410137,10.078225904844416,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.6133771621113212e-18,0.0
2214.4610499897,1014.0288311959775,6175.855594441575,0.0023338774131505535,10.041320675542224,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.856783624615665e-05,0.0
2084.017725177557,1002.8622505535131,9828.62273357801,0.002096556028193558,10.407812016936902,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.588459220322321e-05,0.0
2705.9527022120383,1003.5478210626989,8269.332327215152,0.0025798440843287085,13.075425482546834,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.867321186369724e-09,0.0
2134.2580884223826,1007.1218619730571,8007.9042004820585,0.0025775188117569403,14.179172280764021,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.289353904474961e-12,0.0
1967.82957947064,1028.8762461102451,2118.457125836245,0.0017453620803196679,12.06495702908002,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.199270052763874e-41,0.0
2632.6598441251203,1006.3358801017766,5008.883506057735,0.0019539185925313562,10.001682944937812,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.2419010883725022e-05,0.0
2177.123766239004,1009.3210139650164,740.6357543048107,0.0022567035175775907,10.077197990865557,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.925557933005838e-05,0.0
1795.5257881143505,1005.8759653972811,4842.569861452568,0.0024514544049691334,10.124640705868018,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.00011475285400957328,0.0
2514.902189486823,1001.5607710330569,9951.379429961855,0.0019460913486755438,12.848888669071869,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.8708801195990378e-10,0.0
1994.2646024699798,1003.0614946238384,9959.510335841269,0.0020081161392985214,10.535748782974366,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.6043954927563874e-07,0.0
2544.2886397386596,1001.3879623997855,548.4865107883652,0.0018453100315697912,10.411113106677135,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.8715325879757074e-05,0.0
2622.583292284325,1001.9649843124862,2690.528542672767,0.002021435559107998,10.127566554227002,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.799125085133329e-06,0.0
2459.805283684469,1019.5356433436482,100.00008828585305,0.002383111735777238,10.134464962711036,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.3742043625969756e-10,0.0
2543.9445968399878,1006.1756729186218,9888.988978759948,0.0023562881870704544,10.993434102295964,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.7239716359327364e-08,0.0
1774.054955847516,1004.77612383616,100.00047993626686,0.002477556294868205,10.124617243931155,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.4123913003754564e-09,0.0
1728.4166455324305,1002.8695353075,5565.276564891922,0.0019302661904992136,10.361097777516008,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.782532317616384e-16,0.0
1726.3342789828703,1052.2140941894577,114.38977651548885,0.0032581569570774016,10.540825866664534,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.183667773209542e-14,0.0
2117.6223511820135,1026.7215863038891,7263.179562209634,0.002629229591436355,12.131270227431969,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.722921500144132e-08,0.0
1752.8390932747209,1008.6938215565351,6459.719423746761,0.002106770292901544,10.132537585985546,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.285210757663936e-12,0.0
2400.087806602177,1002.8754126769381,6891.617596923157,0.0026628940130409284,10.042461956810811,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.817951536081554e-13,0.0
1991.5509223746553,1002.9230236210351,4525.352384114638,0.002340607358226221,10.811552077986704,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.003147778112449572,0.0
2392.888994870716,1003.5781323838419,516.9555475847046,0.0018582016471387353,10.030448078896683,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.44712333568079e-06,0.0
1965.2535030671447,1020.8964745841367,9726.656713861408,0.0017286595752666334,10.223245739058498,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.1649452829715226e-21,0.0
2176.021669414636,1012.1222386579557,9484.297071307396,0.0021556742987016986,10.538931863014867,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.00016152798430343546,0.0
1976.6027674719346,1001.9637279416111,124.69763270257135,0.0024755108029226036,10.069475637822705,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.7952237103586557e-05,0.0
1890.607078580203,1018.7032595037435,8932.7823289365,0.001809852785267213,10.008461134316349,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.4667072542711135e-20,0.0
1760.5095751706317,1000.8859228824058,114.02678948555695,0.0023233834693482946,10.06020541335441,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.5058336823398634e-08,0.0
2327.0136524726413,1005.5255322263656,287.4090454191373,0.0026941605950939196,10.000656414079259,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.382660059536889e-12,0.0
2441.396898875031,1001.595109518752,6655.538542433895,0.0018618223170835668,10.014702627876247,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.3448853979651982e-05,0.0
1714.2887231382792,1002.6964603425513,9999.530189793317,0.0026258469966460862,10.68822146836817,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.880354496942151e-05,0.0
1828.3024677766396,1000.48659662096,8033.33185578871,0.0023543017887635853,10.119661919376867,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0002241791626124731,0.0
2034.0478280352681,1001.8188226104412,696.4415472823966,0.002569562923711244,10.311367308714154,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.2403932745713994e-05,0.0
1948.8581384456165,1000.377739637579,791.655921391286,0.0022765572794160027,12.01299925171135,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.640362634338401e-12,0.0
1893.4532789181244,1033.3195807744723,9959.632292720724,0.002475758407475881,11.378476426823923,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.0485699513152884e-14,0.0
1604.134061943061,1004.3631436396117,3606.723839865318,0.0026245910483047585,10.00129550960456,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.043087538814257e-06,0.0
2031.9186488991106,1002.3145805833865,145.44385176952346,0.0019239004951834837,10.363104066699549,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.3345851023608763e-09,0.0
2318.9352390822423,1011.2842859498069,3521.99119436195,0.0023856257603074027,10.053938454210964,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.328904047832188e-06,0.0
1592.5269440580057,1005.2143005908365,9319.418243954202,0.0023213002192827292,10.043577856016853,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0,0.0
