tau_main,age_main,tau_burst,f_burst,age_burst,E_BV_lines,deep_nebular.logU,deep_nebular.log_O_H,deep_nebular.Age,sfr_A,normalise,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,imf,metallicity,qpah,umin,alpha,gamma,separation_age,deep_nebular.f_esc,deep_nebular.f_dust,deep_nebular.geometrical_factor,deep_nebular.HbFrac,deep_nebular.log_N_O,deep_nebular.lines_width,deep_nebular.emission,redshift,filters,zgas,ne,beta_calz94,D4000,IRX,EW_lines,luminosity_filters,colours_filters
2081.590731747292,4775.507345530713,8220.50979586868,0.1957187525270762,28.010813368288865,0.986925808546677,0.9437233615229694,-2.08649470350523,1.114234398541596,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
tau_main,age_main,tau_burst,f_burst,age_burst,E_BV_lines,deep_nebular.logU,deep_nebular.log_O_H,deep_nebular.Age,sfr_A,normalise,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,imf,metallicity,qpah,umin,alpha,gamma,separation_age,deep_nebular.f_esc,deep_nebular.f_dust,deep_nebular.geometrical_factor,deep_nebular.HbFrac,deep_nebular.log_N_O,deep_nebular.lines_width,deep_nebular.emission,redshift,filters,zgas,ne,beta_calz94,D4000,IRX,EW_lines,luminosity_filters,colours_filters
1658.8150151513953,8097.0493617554175,2229.097545869038,0.14220046711166476,99.4249013430725,0.348667923624598,0.9964296650704827,-2.001817135108302,2.9374132049724304,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2506.818741586247,8290.314613205217,195.5225126382611,0.08007597032574328,99.51970078128834,0.6384630937166842,0.951484622999469,-2.0003325142042088,2.9770378678358687,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2650.551580074524,8630.829994435311,876.9077428849032,0.11156971563687879,85.11019872934259,0.36930896170078364,0.9983251788908318,-2.125191338665095,3.524967412739759,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2269.8039131560026,8438.727772133205,758.1445763273714,0.059634081321646354,98.49215329003239,0.7591756149491748,0.970074158424125,-2.0030358916675604,2.269205848073427,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2339.6474161917695,8291.741641242057,392.99918065310885,0.12556198967954282,97.98710224340554,0.11988484593850424,0.9895218609328038,-2.0057745587415865,4.193250240661046,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1831.199693025763,7785.282144125718,458.53552669964847,0.1909560150167471,93.44036674327033,0.6978540717338908,0.9906087420655197,-2.006313986921277,5.047504945774353,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1624.9372964703136,7772.3261717619935,1385.2923246141072,0.002729538592871311,79.8752663810084,0.2374766917467126,0.699830249602254,-2.0000818989826894,4.672770095250591,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2514.131141970828,7447.987127651715,965.0651120721941,0.0010521800795890712,98.8589842856944,0.23755179763450873,0.959555425281713,-2.0009879501806638,2.756984254693108,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2221.418790073506,7700.681084771457,299.935634813919,0.1894036800647702,99.41216924291503,0.27645654588717616,0.9876705006372059,-2.001069707655204,2.487461379223609,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1781.3634157493698,8483.909461557683,1028.7196655495554,0.04023018093627012,79.59889906361613,0.45381917674799377,0.9998640580085778,-2.0102221657344166,1.511559477431721,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2736.7032729252796,8421.662388304041,653.4827657229089,0.1745474246830873,95.53969713160853,0.47880299136702575,0.9997196793601741,-2.0001428925133897,5.587710968731559,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1585.4463903517878,8188.696339634137,781.6748983170583,0.19141778106366142,79.18544116295811,0.32324508403654595,0.8650415685468019,-2.0004565737749336,3.258669372698808,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2015.820948744641,7996.9455638724785,364.67579787106115,0.03758233918990439,68.63456922681301,0.1895458605220004,0.9672187239217345,-2.000588940231027,1.2137494409268283,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2054.797188972472,8212.40013878405,1390.960442490492,0.19951747943967546,88.50223795855983,0.19432059022665094,0.9990292003785041,-2.0012464197464834,3.0434184127566284,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2878.98363938331,8775.307862972164,739.7126542329916,0.05957977372982512,93.93880199325262,0.06092604119298839,0.9995745521450734,-2.001226176534633,5.4584393563690865,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1860.6375239329352,8406.442300736544,654.1923796109968,0.12408966165902208,99.99672781209999,0.5209436212734433,0.5276035043172635,-2.00084037549077,4.641736263730818,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2346.3074565860597,7966.456623068796,291.332982049149,0.08126837979202267,97.13599268872088,0.465783559187392,0.9123621811385318,-2.000000363085103,2.4736842371742878,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2363.0317653573507,8039.581516806532,522.8473442790237,0.14962990219472283,99.65969355579591,0.3589326539260762,0.9937746289105611,-2.0000544232186095,4.934592155823708,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2029.678327428084,7781.082837537984,809.7672700237199,0.196946418216505,93.00660132754858,0.5427162315690197,0.9676675483298267,-2.0002142885365073,4.651136648256164,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2288.422345269399,8243.139648298078,800.6229017728692,0.049250231075681855,99.99999942443968,0.4838210315279283,0.8022322033115783,-2.000000485223819,4.749684809687851,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2114.3106591727505,8297.945152169099,1137.3310637615687,0.19309654803273293,98.80064680046269,0.6884576668365543,0.9995209110366291,-2.000529965979244,4.366670469554066,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1695.8252624643294,7499.080054774845,730.068121673683,0.12193170538676128,99.99465022218624,0.08414961580643299,0.9999792045042969,-2.0000210694969187,5.003079408522688,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2511.2160765334716,8706.443921089533,1193.8683151419682,0.010727113173510494,99.99971869438781,0.2431772886278154,0.9887818253155778,-2.000574318840389,3.824008068781737,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1793.3962768999304,7569.755491149019,1320.0231746587451,0.1050609467775963,90.73570524855393,0.593456727702145,0.99999530958726,-2.006273580578825,5.343312061147168,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2144.402199026913,8443.855633658366,511.6855354349955,0.06788062924074698,99.59373236633913,0.8217503227646279,0.8112520887915509,-2.0069482693093845,2.178450839051217,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2260.512716533366,8178.691101389186,843.8889943791946,0.08875799228529312,98.1635916599977,0.5530891548980321,0.7708618832317499,-2.0155663883529384,3.1350191208093965,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2421.017484140179,8102.349388540761,602.7816431493775,0.07105051786540079,93.73297685163942,0.25412270379945423,0.9710585448080854,-2.0001773223369215,4.008174099427801,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1668.313026714602,8712.681308277412,387.2403079753385,0.10510461230527104,95.39301608071784,0.2530581660669753,0.9981305672065629,-2.001723762675377,5.106946764680961,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1951.458263323455,7695.233292013061,1383.579419888345,0.1283837192366038,93.33479584773106,0.28450472133930527,0.9991884652311501,-2.000890997258781,2.453686172624173,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2584.0698211796503,9013.391577114584,2642.979171345558,0.18108076678067284,99.82760683690577,0.12934834878522317,0.9456679541380154,-2.010186412382712,5.1377116367884135,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2011.6682876489017,7418.117408550737,343.03841048047434,0.17039303584453333,91.26714329188663,0.2613131804317783,0.9921015026884459,-2.000001810274079,4.508904254524599,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1999.9860688164108,7761.405423377837,782.0296139661168,0.0896660740924838,72.52568934929974,0.19680598540842675,0.9758165058281877,-2.0000066752780925,4.324809413095816,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2174.95447116641,8489.898440523144,326.5456456017655,0.050370357197438015,99.99668271297253,0.20794904920292034,0.8425061628254353,-2.000692500884239,3.6814173886208965,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1911.0673547534043,7977.741336679123,1079.1469898009982,0.14771802603628575,78.53661356949468,0.5798976654642822,0.9792904463877488,-2.0003117754585267,3.5572989627251794,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2543.3022685769856,8537.626308736028,430.97533274220586,0.17769735435022754,99.57229167978602,0.26509475006526784,0.9297327934292458,-2.008858340286549,4.762045940994039,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2028.7467713255692,8322.07127771539,446.6031969947253,0.16504937641420947,98.54644886495885,0.3856090658414604,0.6685920201511253,-2.000859717883866,3.9615019130453772,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2477.9228734659628,7615.725034723113,714.1081719877166,0.037388683597669614,77.18473275058886,0.09227733705684282,0.9958404696214394,-2.0000547073419996,5.93487941117773,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2140.4127111437047,7604.7872186230725,407.7065212824764,0.04698404220067337,47.760244386907026,0.09117524449278602,0.9931690849036409,-2.0018954057291,2.415580623853001,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2102.757228448103,8165.438519235187,600.9993201043508,0.09892221900508283,98.9970295535041,0.4543087685361349,0.9807782032883876,-2.0410890622439366,3.51876667086346,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2696.778895683565,8105.246481008421,1865.4199528019262,0.04522608854472593,89.39264762352111,1.0038235041622239,0.9933743716475938,-2.019151474059886,1.3770392153202353,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1683.556384265278,8010.548397220381,575.2627978742094,0.10685081348577337,99.85433839732603,1.1097061837133322,0.9763355926402069,-2.092341202495851,5.202565350544884,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2822.2595620553457,8228.519420077166,133.59695391194145,0.1256523301520475,95.18775465966793,0.49465912363178743,0.9934369885239781,-2.00002069796478,4.9282927587747665,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2041.677147190473,9022.65661094265,889.3453781281296,0.08324839139125101,98.24784081968777,0.03800313325036475,0.8907484380292066,-2.0011120756292784,1.8791790806939908,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1562.0798849315781,8673.828697515582,1585.7359145879964,0.1614567936037597,99.84855994585787,0.2531579720555115,0.9847979394149006,-2.0002871110106812,3.8983538562471214,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1824.6394735726858,8077.101689118379,578.3060814703003,0.033979835137607994,99.99993797949607,0.10803509843777626,0.5526813547109286,-2.000094728235999,1.4286116922920016,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1999.45434798218,8895.359761673666,505.5747421532651,0.18562758190236367,98.3847245806462,0.7925370339419273,0.608592910815245,-2.005850279531082,5.932512284016955,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1542.5545666229032,8639.242370025582,312.9912772824373,0.12863635246348515,96.16194176795625,0.3472057772668242,0.9994730414889391,-2.000191106274621,3.3174343373571804,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2880.2540588163283,8687.9687872022,291.83282714768393,0.19619762741264465,99.4274021437128,0.24618156704134186,0.7151045721566736,-2.0021865551327527,5.432855309380664,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2285.184668440365,8860.083007165029,371.56481161860756,0.19812669150474269,99.86095485700324,0.6151335213817213,0.999417822645344,-2.0046696780479687,2.2298488273795294,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2838.855606556298,8451.15243246784,1002.3105149832463,0.13917000743536934,74.85741546416912,0.24094304277955403,0.9657701191103738,-2.0063725426206296,4.876293903365859,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1998.3229459935303,8633.92549940203,676.6743224004822,0.19584334580816024,97.06295418425259,0.4868445966950121,0.9996258132332926,-2.001100222102019,1.2461677285888806,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2508.827143573726,9001.665116361446,562.8250371773065,0.0018054587647143294,94.90240353833805,0.15354183609962346,0.8714037849545627,-2.0018646666268,5.075761172723689,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2318.4152499376482,8363.158148050796,732.4547095825237,0.18588678578558637,77.16569595812491,0.4777685169487511,0.8011934690710794,-2.0000031361518973,2.4140657939173034,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1639.2763458038385,8644.509591759776,1118.7627901091873,0.014442235782765572,99.00280498976382,0.05800092456942241,0.8588316996023461,-2.000000048350701,4.38056840590718,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1897.465294399979,8670.83352806097,811.8229519756496,0.033653045634230605,98.20871211931525,0.056174469355122714,0.9937714270281692,-2.001733920586955,4.319286508435473,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2279.1838813800723,8381.022926358932,531.6239807401053,0.01672829277401866,96.22493054949919,1.294084769862229,0.9921176595642978,-2.0030727710430596,2.322183013430578,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
